,Unnamed: 0,Date,Station,Rainfall (mm),Temperature (°C),Humidity (%),Wind Speed (km/h),Precipitation Type
2219,2219,1/30/2023,Janakpur,33.02,10.2,51,19.1,Snow
2220,2220,1/31/2023,Janakpur,0.0,24.3,100,15.2,Rain
2221,2221,2/1/2023,Janakpur,0.0,17.5,93,10.3,Drizzle
2222,2222,2/2/2023,Janakpur,12.93,20.9,95,4.7,Drizzle
2223,2223,2/3/2023,Janakpur,74.98,33.5,59,13.7,Rain
2224,2224,2/4/2023,Janakpur,74.98,13.7,49,14.8,Drizzle
2225,2225,2/5/2023,Janakpur,0.0,17.7,41,19.2,
2226,2226,2/6/2023,Janakpur,0.0,19.9,96,4.7,Rain
2227,2227,2/7/2023,Janakpur,49.53,19.6,66,14.0,
2228,2228,2/8/2023,Janakpur,13.23,15.1,44,11.9,Rain
2229,2229,2/9/2023,Janakpur,66.5,30.3,56,8.2,Rain
2230,2230,2/10/2023,Janakpur,51.76,27.4,70,5.4,Snow
2231,2231,2/11/2023,Janakpur,0.0,31.6,40,0.1,
2232,2232,2/12/2023,Janakpur,43.76,26.3,94,7.1,Rain
2233,2233,2/13/2023,Janakpur,36.32,12.9,84,12.7,Snow
2234,2234,2/14/2023,Janakpur,41.78,17.4,57,14.6,Snow
2235,2235,2/15/2023,Janakpur,15.29,27.2,60,13.2,Snow
2236,2236,2/16/2023,Janakpur,19.14,29.8,40,8.8,
2237,2237,2/17/2023,Janakpur,7.779999999999999,16.2,68,16.2,Snow
2238,2238,2/18/2023,Janakpur,40.11,29.3,92,5.4,Drizzle
2239,2239,2/19/2023,Janakpur,66.34,31.3,57,16.3,Drizzle
2240,2240,2/20/2023,Janakpur,30.03,30.7,93,13.0,Snow
2241,2241,2/21/2023,Janakpur,0.0,12.1,53,14.0,Rain
2242,2242,2/22/2023,Janakpur,0.0,15.6,52,16.5,Drizzle
2243,2243,2/23/2023,Janakpur,0.0,16.6,63,1.3,Rain
2244,2244,2/24/2023,Janakpur,0.0,11.8,73,10.9,Snow
2245,2245,2/25/2023,Janakpur,17.51,29.1,73,18.3,Drizzle
2246,2246,2/26/2023,Janakpur,50.07,11.9,62,1.8,Rain
2247,2247,2/27/2023,Janakpur,61.31,11.2,45,19.2,Rain
2248,2248,2/28/2023,Janakpur,0.0,10.8,93,13.6,Snow
2249,2249,3/1/2023,Janakpur,79.1,21.8,59,5.9,Drizzle
2250,2250,3/2/2023,Janakpur,0.0,33.1,53,2.7,Rain
2251,2251,3/3/2023,Janakpur,57.46,29.5,77,7.8,Snow
2252,2252,3/4/2023,Janakpur,86.99,31.6,81,5.4,Rain
2253,2253,3/5/2023,Janakpur,25.19,33.7,66,12.5,Drizzle
2254,2254,3/6/2023,Janakpur,53.74,16.5,79,0.6,Rain
2255,2255,3/7/2023,Janakpur,0.0,12.9,56,1.1,Rain
2256,2256,3/8/2023,Janakpur,0.0,25.7,76,7.1,Drizzle
2257,2257,3/9/2023,Janakpur,0.0,25.5,55,5.7,Snow
2258,2258,3/10/2023,Janakpur,21.65,24.5,49,12.3,Rain
2259,2259,3/11/2023,Janakpur,56.03,12.0,75,3.1,Drizzle
2260,2260,3/12/2023,Janakpur,52.28,22.4,87,2.1,
2261,2261,3/13/2023,Janakpur,40.08,33.3,64,18.1,Drizzle
2262,2262,3/14/2023,Janakpur,0.0,13.3,70,2.1,Snow
2263,2263,3/15/2023,Janakpur,0.0,16.1,72,9.6,Rain
2264,2264,3/16/2023,Janakpur,5.96,22.4,53,11.8,
2265,2265,3/17/2023,Janakpur,99.88,32.8,52,9.2,Snow
2266,2266,3/18/2023,Janakpur,0.0,23.2,46,14.4,Rain
2267,2267,3/19/2023,Janakpur,3.2799999999999994,21.7,95,18.4,Drizzle
2268,2268,3/20/2023,Janakpur,0.0,17.4,66,18.5,
2269,2269,3/21/2023,Janakpur,45.23,24.5,52,11.6,Rain
2270,2270,3/22/2023,Janakpur,0.0,20.2,100,17.2,
2271,2271,3/23/2023,Janakpur,45.14,23.1,79,8.4,Drizzle
2272,2272,3/24/2023,Janakpur,5.06,24.9,58,3.1,Rain
2273,2273,3/25/2023,Janakpur,85.25,34.9,60,0.1,Rain
2274,2274,3/26/2023,Janakpur,22.43,34.4,72,2.8,
2275,2275,3/27/2023,Janakpur,0.0,25.5,51,6.2,Drizzle
2276,2276,3/28/2023,Janakpur,91.27,26.4,58,14.5,Snow
2277,2277,3/29/2023,Janakpur,99.31,22.6,62,0.4,Drizzle
2278,2278,3/30/2023,Janakpur,83.21,25.2,90,2.2,Rain
2279,2279,3/31/2023,Janakpur,93.85,29.9,79,16.7,Snow
2280,2280,4/1/2023,Janakpur,64.44,24.9,86,5.8,Drizzle
2281,2281,4/2/2023,Janakpur,63.599999999999994,31.4,83,5.8,Snow
2282,2282,4/3/2023,Janakpur,2.83,19.2,51,5.3,Drizzle
2283,2283,4/4/2023,Janakpur,52.1,30.8,81,0.8,
2284,2284,4/5/2023,Janakpur,3.1799999999999997,21.3,82,14.0,Rain
2285,2285,4/6/2023,Janakpur,94.11,33.2,61,6.9,Snow
2286,2286,4/7/2023,Janakpur,55.91,16.2,76,13.5,
2287,2287,4/8/2023,Janakpur,66.08,20.9,82,14.3,
2288,2288,4/9/2023,Janakpur,21.8,10.3,70,16.3,Snow
2289,2289,4/10/2023,Janakpur,64.82,17.0,89,8.7,Drizzle
2290,2290,4/11/2023,Janakpur,0.0,31.0,99,6.5,
2291,2291,4/12/2023,Janakpur,18.57,33.3,69,4.9,
2292,2292,4/13/2023,Janakpur,0.0,21.7,91,1.4,
2293,2293,4/14/2023,Janakpur,84.56,29.8,50,5.1,Rain
2294,2294,4/15/2023,Janakpur,0.0,16.0,75,11.5,Snow
2295,2295,4/16/2023,Janakpur,0.0,25.0,62,3.1,Snow
2296,2296,4/17/2023,Janakpur,0.0,15.5,85,13.9,
2297,2297,4/18/2023,Janakpur,68.74,24.3,62,7.8,
2298,2298,4/19/2023,Janakpur,0.0,29.8,95,12.3,Snow
2299,2299,4/20/2023,Janakpur,54.01,25.0,74,2.6,Drizzle
2300,2300,4/21/2023,Janakpur,0.0,10.5,62,18.3,Drizzle
2301,2301,4/22/2023,Janakpur,36.04,29.4,73,15.8,Drizzle
2302,2302,4/23/2023,Janakpur,0.0,19.8,96,19.7,
2303,2303,4/24/2023,Janakpur,7.02,25.5,100,5.0,Rain
2304,2304,4/25/2023,Janakpur,0.0,25.8,88,5.4,Drizzle
2305,2305,4/26/2023,Janakpur,0.0,10.7,50,3.7,
2306,2306,4/27/2023,Janakpur,0.0,11.4,62,0.1,Drizzle
2307,2307,4/28/2023,Janakpur,21.23,17.1,97,15.8,
2308,2308,4/29/2023,Janakpur,0.0,29.0,70,4.8,Snow
2309,2309,4/30/2023,Janakpur,0.0,13.7,63,19.2,Snow
2310,2310,5/1/2023,Janakpur,88.65,16.0,84,19.3,Rain
2311,2311,5/2/2023,Janakpur,26.18,24.6,92,19.4,Drizzle
2312,2312,5/3/2023,Janakpur,89.38,14.0,90,5.7,
2313,2313,5/4/2023,Janakpur,0.0,25.9,68,11.7,Rain
2314,2314,5/5/2023,Janakpur,1.9,25.6,99,14.7,Rain
2315,2315,5/6/2023,Janakpur,36.69,33.6,47,5.8,Snow
2316,2316,5/7/2023,Janakpur,4.51,14.7,72,1.9,Drizzle
2317,2317,5/8/2023,Janakpur,45.73,34.8,56,1.7,Snow
2318,2318,5/9/2023,Janakpur,98.94,18.2,50,19.0,Snow
2319,2319,5/10/2023,Janakpur,85.74,30.1,100,7.8,
2320,2320,5/11/2023,Janakpur,0.0,19.4,69,8.4,Snow
2321,2321,5/12/2023,Janakpur,15.57,21.9,57,14.2,Snow
2322,2322,5/13/2023,Janakpur,84.06,17.1,76,19.6,Drizzle
2323,2323,5/14/2023,Janakpur,54.68,19.9,56,15.5,
2324,2324,5/15/2023,Janakpur,0.0,22.3,52,14.7,
2325,2325,5/16/2023,Janakpur,63.52000000000001,31.3,53,16.6,Snow
2326,2326,5/17/2023,Janakpur,87.89,25.7,41,4.3,
2327,2327,5/18/2023,Janakpur,55.45,16.0,48,7.9,Rain
2328,2328,5/19/2023,Janakpur,0.0,26.1,48,3.3,Rain
2329,2329,5/20/2023,Janakpur,21.34,28.1,47,6.6,Drizzle
2330,2330,5/21/2023,Janakpur,41.79,32.6,92,0.4,Rain
2331,2331,5/22/2023,Janakpur,81.35,28.8,41,3.0,Drizzle
2332,2332,5/23/2023,Janakpur,45.11,16.0,52,5.4,
2333,2333,5/24/2023,Janakpur,0.0,14.4,58,18.7,Drizzle
2334,2334,5/25/2023,Janakpur,47.3,32.1,61,0.2,Drizzle
2335,2335,5/26/2023,Janakpur,0.0,23.8,45,11.1,
2336,2336,5/27/2023,Janakpur,69.53,26.9,40,2.0,Drizzle
2337,2337,5/28/2023,Janakpur,87.59,18.3,68,8.6,Snow
2338,2338,5/29/2023,Janakpur,0.0,17.8,88,16.1,Snow
2339,2339,5/30/2023,Janakpur,57.66,30.8,89,0.2,
2340,2340,5/31/2023,Janakpur,20.15,14.1,92,12.3,Snow
2341,2341,6/1/2023,Janakpur,94.32,20.3,64,18.1,
2342,2342,6/2/2023,Janakpur,0.0,13.4,41,16.4,
2343,2343,6/3/2023,Janakpur,98.84,30.5,70,16.0,Rain
2344,2344,6/4/2023,Janakpur,18.84,16.0,49,13.2,Rain
2345,2345,6/5/2023,Janakpur,0.0,11.3,84,4.3,
2346,2346,6/6/2023,Janakpur,38.62,12.1,67,18.9,Drizzle
2347,2347,6/7/2023,Janakpur,0.0,18.3,91,2.6,
2348,2348,6/8/2023,Janakpur,6.309999999999999,26.7,44,8.5,Rain
2349,2349,6/9/2023,Janakpur,80.34,17.1,88,16.8,Rain
2350,2350,6/10/2023,Janakpur,51.69,14.9,73,0.7,
2351,2351,6/11/2023,Janakpur,0.0,28.3,83,12.9,Rain
2352,2352,6/12/2023,Janakpur,0.0,23.0,71,3.1,Drizzle
2353,2353,6/13/2023,Janakpur,21.49,19.0,59,9.4,
2354,2354,6/14/2023,Janakpur,21.24,20.7,47,1.1,Snow
2355,2355,6/15/2023,Janakpur,0.0,19.0,77,16.7,Rain
2356,2356,6/16/2023,Janakpur,0.0,19.1,56,8.5,
2357,2357,6/17/2023,Janakpur,25.86,13.9,49,18.9,Rain
2358,2358,6/18/2023,Janakpur,36.47,10.7,93,14.3,Rain
2359,2359,6/19/2023,Janakpur,54.94,27.0,45,18.8,Rain
2360,2360,6/20/2023,Janakpur,77.65,30.0,43,14.8,Rain
2361,2361,6/21/2023,Janakpur,57.58,25.9,89,15.4,Snow
2362,2362,6/22/2023,Janakpur,89.38,34.9,86,16.8,Snow
2363,2363,6/23/2023,Janakpur,70.95,14.6,61,4.2,Drizzle
2364,2364,6/24/2023,Janakpur,0.0,30.2,79,15.1,Drizzle
2365,2365,6/25/2023,Janakpur,0.0,28.2,83,2.3,Snow
2366,2366,6/26/2023,Janakpur,63.36,30.7,87,16.8,Drizzle
2367,2367,6/27/2023,Janakpur,5.05,29.2,51,4.1,Snow
2368,2368,6/28/2023,Janakpur,48.26,18.8,70,9.6,
2369,2369,6/29/2023,Janakpur,93.44,33.3,81,7.8,Rain
2370,2370,6/30/2023,Janakpur,0.0,27.3,92,19.3,Rain
2371,2371,7/1/2023,Janakpur,18.32,22.4,65,17.8,Drizzle
2372,2372,7/2/2023,Janakpur,58.71,20.5,85,12.7,Drizzle
2373,2373,7/3/2023,Janakpur,91.77,16.6,59,15.2,Rain
2374,2374,7/4/2023,Janakpur,0.0,24.7,85,17.0,Drizzle
2375,2375,7/5/2023,Janakpur,6.68,21.7,48,11.1,Snow
2376,2376,7/6/2023,Janakpur,0.0,12.2,86,14.5,Rain
2377,2377,7/7/2023,Janakpur,37.64,29.2,51,13.5,Rain
2378,2378,7/8/2023,Janakpur,2.7,27.2,91,19.7,Rain
2379,2379,7/9/2023,Janakpur,62.56999999999999,10.5,55,1.6,Rain
2380,2380,7/10/2023,Janakpur,0.0,11.7,96,8.1,Drizzle
2381,2381,7/11/2023,Janakpur,5.94,17.2,87,12.0,
2382,2382,7/12/2023,Janakpur,63.75999999999999,19.3,83,13.0,
2383,2383,7/13/2023,Janakpur,8.17,15.8,72,8.6,Snow
2384,2384,7/14/2023,Janakpur,86.54,34.4,75,11.8,
2385,2385,7/15/2023,Janakpur,79.57,21.6,93,7.0,
2386,2386,7/16/2023,Janakpur,14.48,23.9,51,15.7,
2387,2387,7/17/2023,Janakpur,54.29,19.9,93,10.3,Snow
2388,2388,7/18/2023,Janakpur,0.6600000000000001,22.3,97,16.5,
2389,2389,7/19/2023,Janakpur,0.0,14.5,85,10.1,Rain
2390,2390,7/20/2023,Janakpur,92.95,12.6,66,17.2,Rain
2391,2391,7/21/2023,Janakpur,41.88,16.0,44,16.2,Drizzle
2392,2392,7/22/2023,Janakpur,57.01,23.4,79,8.3,Drizzle
2393,2393,7/23/2023,Janakpur,73.4,15.1,54,10.4,Drizzle
2394,2394,7/24/2023,Janakpur,18.25,19.5,96,17.4,Rain
2395,2395,7/25/2023,Janakpur,70.62,18.7,55,10.8,Rain
2396,2396,7/26/2023,Janakpur,0.0,13.7,80,16.5,Drizzle
2397,2397,7/27/2023,Janakpur,76.17,28.0,70,12.5,
2398,2398,7/28/2023,Janakpur,94.19,30.4,100,19.1,Rain
2399,2399,7/29/2023,Janakpur,0.0,16.1,42,3.0,Snow
2400,2400,7/30/2023,Janakpur,0.0,30.4,53,7.6,Snow
2401,2401,7/31/2023,Janakpur,74.17,11.3,98,3.3,Snow
2402,2402,8/1/2023,Janakpur,25.56,32.0,88,0.2,Snow
2403,2403,8/2/2023,Janakpur,12.22,31.1,44,14.3,
2404,2404,8/3/2023,Janakpur,0.0,23.4,69,19.4,Snow
2405,2405,8/4/2023,Janakpur,77.03,15.3,53,12.4,Rain
2406,2406,8/5/2023,Janakpur,0.0,31.8,55,16.8,Snow
2407,2407,8/6/2023,Janakpur,0.0,30.1,56,5.3,Drizzle
2408,2408,8/7/2023,Janakpur,0.0,33.5,44,8.3,
2409,2409,8/8/2023,Janakpur,3.62,26.5,63,14.7,Drizzle
2410,2410,8/9/2023,Janakpur,74.62,25.8,74,3.0,Drizzle
2411,2411,8/10/2023,Janakpur,0.0,23.8,45,6.3,Snow
2412,2412,8/11/2023,Janakpur,0.0,27.2,84,11.4,Rain
2413,2413,8/12/2023,Janakpur,98.16,16.7,45,5.3,Rain
2414,2414,8/13/2023,Janakpur,0.0,11.0,61,13.7,Snow
2415,2415,8/14/2023,Janakpur,30.85,34.5,70,6.2,Rain
2416,2416,8/15/2023,Janakpur,0.48,12.4,43,8.4,Drizzle
2417,2417,8/16/2023,Janakpur,0.0,14.7,60,10.9,
2418,2418,8/17/2023,Janakpur,89.75,24.6,63,3.9,Rain
2419,2419,8/18/2023,Janakpur,59.78,15.1,90,17.8,
2420,2420,8/19/2023,Janakpur,44.0,13.9,49,14.5,Rain
2421,2421,8/20/2023,Janakpur,0.0,33.8,55,11.1,
2422,2422,8/21/2023,Janakpur,45.4,31.1,49,2.4,Snow
2423,2423,8/22/2023,Janakpur,96.9,25.4,94,10.9,Drizzle
2424,2424,8/23/2023,Janakpur,83.35,12.5,58,3.0,
2425,2425,8/24/2023,Janakpur,0.0,25.2,100,12.2,Rain
2426,2426,8/25/2023,Janakpur,23.02,19.4,70,2.4,
2427,2427,8/26/2023,Janakpur,37.82,22.1,61,9.9,Snow
2428,2428,8/27/2023,Janakpur,56.89,16.2,71,4.4,Snow
2429,2429,8/28/2023,Janakpur,95.65,34.8,83,7.6,Drizzle
2430,2430,8/29/2023,Janakpur,82.81,14.5,60,19.8,Snow
2431,2431,8/30/2023,Janakpur,5.32,11.7,58,17.5,Drizzle
2432,2432,8/31/2023,Janakpur,0.0,15.5,70,19.2,Rain
2433,2433,9/1/2023,Janakpur,21.25,26.0,73,14.7,
2434,2434,9/2/2023,Janakpur,30.04,31.3,62,13.1,Drizzle
2435,2435,9/3/2023,Janakpur,52.96,19.6,92,0.3,Rain
2436,2436,9/4/2023,Janakpur,70.68,17.7,58,12.5,
2437,2437,9/5/2023,Janakpur,27.1,20.5,66,16.4,Snow
2438,2438,9/6/2023,Janakpur,64.99,31.8,45,11.7,Rain
2439,2439,9/7/2023,Janakpur,0.0,10.2,82,17.2,
2440,2440,9/8/2023,Janakpur,0.0,21.5,79,3.3,Rain
2441,2441,9/9/2023,Janakpur,10.94,32.9,54,8.3,
2442,2442,9/10/2023,Janakpur,53.32,19.2,41,4.8,Snow
2443,2443,9/11/2023,Janakpur,0.0,31.1,89,16.4,
2444,2444,9/12/2023,Janakpur,0.0,10.9,97,2.8,Snow
2445,2445,9/13/2023,Janakpur,0.0,26.0,100,7.8,Drizzle
2446,2446,9/14/2023,Janakpur,8.38,24.0,45,1.0,
2447,2447,9/15/2023,Janakpur,0.0,29.1,63,10.4,Rain
2448,2448,9/16/2023,Janakpur,51.69,15.5,65,4.5,Rain
2449,2449,9/17/2023,Janakpur,40.96,18.1,41,2.3,
2450,2450,9/18/2023,Janakpur,3.79,25.7,71,8.5,Rain
2451,2451,9/19/2023,Janakpur,0.0,31.7,45,0.4,Snow
2452,2452,9/20/2023,Janakpur,0.0,34.9,56,2.4,
2453,2453,9/21/2023,Janakpur,65.15,33.0,43,5.6,
2454,2454,9/22/2023,Janakpur,76.02,13.8,95,2.9,
2455,2455,9/23/2023,Janakpur,61.13,33.2,84,13.2,Snow
2456,2456,9/24/2023,Janakpur,0.0,12.2,97,14.0,Rain
2457,2457,9/25/2023,Janakpur,0.0,27.9,84,9.2,Drizzle
2458,2458,9/26/2023,Janakpur,95.33,18.3,61,0.5,
2459,2459,9/27/2023,Janakpur,83.76,25.4,85,4.2,Rain
2460,2460,9/28/2023,Janakpur,22.0,16.3,62,0.6,Rain
2461,2461,9/29/2023,Janakpur,6.879999999999999,10.2,97,4.6,Snow
2462,2462,9/30/2023,Janakpur,0.0,17.1,92,19.3,
2463,2463,10/1/2023,Janakpur,0.0,10.0,49,1.4,Drizzle
2464,2464,10/2/2023,Janakpur,89.16,10.2,59,11.6,Drizzle
2465,2465,10/3/2023,Janakpur,0.0,25.3,55,4.2,
2466,2466,10/4/2023,Janakpur,0.0,30.9,97,16.6,Rain
2467,2467,10/5/2023,Janakpur,0.0,25.5,45,7.5,Snow
2468,2468,10/6/2023,Janakpur,0.0,20.3,87,4.3,Rain
2469,2469,10/7/2023,Janakpur,4.52,33.4,85,17.8,
2470,2470,10/8/2023,Janakpur,0.0,14.2,99,16.5,Snow
2471,2471,10/9/2023,Janakpur,3.6099999999999994,17.7,87,9.3,Snow
2472,2472,10/10/2023,Janakpur,30.08,18.4,75,1.5,Snow
2473,2473,10/11/2023,Janakpur,0.0,10.6,50,5.5,Snow
2474,2474,10/12/2023,Janakpur,83.77,29.6,47,18.1,Rain
2475,2475,10/13/2023,Janakpur,0.0,30.0,46,13.5,Rain
2476,2476,10/14/2023,Janakpur,54.81,11.4,80,16.3,Drizzle
2477,2477,10/15/2023,Janakpur,91.05,11.1,99,19.7,Rain
2478,2478,10/16/2023,Janakpur,99.48,13.2,65,19.4,Drizzle
2479,2479,10/17/2023,Janakpur,0.0,30.8,100,17.3,Drizzle
2480,2480,10/18/2023,Janakpur,42.2,16.4,55,18.0,Drizzle
2481,2481,10/19/2023,Janakpur,99.98,16.4,43,12.4,
2482,2482,10/20/2023,Janakpur,92.28,21.6,40,5.7,
2483,2483,10/21/2023,Janakpur,69.06,30.4,76,8.1,Rain
2484,2484,10/22/2023,Janakpur,15.619999999999997,29.2,54,2.3,Rain
2485,2485,10/23/2023,Janakpur,34.28,11.6,75,9.8,Snow
2486,2486,10/24/2023,Janakpur,0.0,12.1,70,10.6,
2487,2487,10/25/2023,Janakpur,0.0,15.6,45,10.6,Rain
2488,2488,10/26/2023,Janakpur,79.08,26.6,77,0.1,Snow
2489,2489,10/27/2023,Janakpur,37.78,31.5,71,15.6,Drizzle
2490,2490,10/28/2023,Janakpur,0.0,34.6,77,5.7,
2491,2491,10/29/2023,Janakpur,31.03,20.6,81,18.5,
2492,2492,10/30/2023,Janakpur,69.21,31.9,40,13.6,Rain
2493,2493,10/31/2023,Janakpur,33.67,19.6,52,2.5,Snow
2494,2494,11/1/2023,Janakpur,30.68,26.5,61,10.6,Drizzle
2495,2495,11/2/2023,Janakpur,86.49,16.7,98,0.2,Drizzle
2496,2496,11/3/2023,Janakpur,85.92,13.8,51,14.9,Snow
2497,2497,11/4/2023,Janakpur,0.0,20.8,42,18.4,Rain
2498,2498,11/5/2023,Janakpur,0.0,27.0,68,3.7,Snow
2499,2499,11/6/2023,Janakpur,53.41,29.4,60,14.6,
2500,2500,11/7/2023,Janakpur,72.72,12.2,57,17.2,Snow
2501,2501,11/8/2023,Janakpur,35.35,34.8,42,15.1,Drizzle
2502,2502,11/9/2023,Janakpur,10.82,28.5,49,10.8,Rain
2503,2503,11/10/2023,Janakpur,27.68,34.2,96,10.4,
2504,2504,11/11/2023,Janakpur,24.86,32.8,71,11.4,Drizzle
2505,2505,11/12/2023,Janakpur,14.759999999999998,27.6,96,16.5,Snow
2506,2506,11/13/2023,Janakpur,96.22,33.2,58,18.9,Rain
2507,2507,11/14/2023,Janakpur,27.03,31.5,54,8.2,Rain
2508,2508,11/15/2023,Janakpur,13.8,32.2,76,14.5,Drizzle
2509,2509,11/16/2023,Janakpur,15.36,11.1,71,15.8,Drizzle
2510,2510,11/17/2023,Janakpur,40.49,13.8,91,11.9,
2511,2511,11/18/2023,Janakpur,82.78,11.3,42,7.0,Rain
2512,2512,11/19/2023,Janakpur,79.66,30.2,72,4.3,Drizzle
2513,2513,11/20/2023,Janakpur,56.51,24.7,77,3.9,Drizzle
2514,2514,11/21/2023,Janakpur,82.82,33.2,89,15.6,Snow
2515,2515,11/22/2023,Janakpur,0.0,21.9,97,7.3,Snow
2516,2516,11/23/2023,Janakpur,91.0,22.2,56,2.1,Snow
2517,2517,11/24/2023,Janakpur,4.48,25.8,99,11.9,Rain
2518,2518,11/25/2023,Janakpur,78.15,19.3,99,17.1,
2519,2519,11/26/2023,Janakpur,85.93,21.8,62,12.2,Snow
2520,2520,11/27/2023,Janakpur,0.0,26.6,46,7.7,Drizzle
2521,2521,11/28/2023,Janakpur,85.35,19.4,47,2.9,
2522,2522,11/29/2023,Janakpur,0.0,16.0,47,17.7,Rain
2523,2523,11/30/2023,Janakpur,0.0,14.1,68,6.5,Drizzle
2524,2524,12/1/2023,Janakpur,15.07,33.3,86,16.9,
2525,2525,12/2/2023,Janakpur,50.19,34.2,67,4.5,Rain
2526,2526,12/3/2023,Janakpur,0.0,19.1,84,6.6,Rain
2527,2527,12/4/2023,Janakpur,34.26,14.4,62,5.4,Snow
2528,2528,12/5/2023,Janakpur,0.0,25.9,75,2.5,Rain
2529,2529,12/6/2023,Janakpur,0.0,10.9,92,19.3,
2530,2530,12/7/2023,Janakpur,17.92,24.3,48,12.0,Drizzle
2531,2531,12/8/2023,Janakpur,2.5199999999999996,20.2,94,19.2,Rain
2532,2532,12/9/2023,Janakpur,45.02,30.5,72,17.0,
2533,2533,12/10/2023,Janakpur,36.82,21.2,42,9.1,
2534,2534,12/11/2023,Janakpur,63.3,21.0,74,16.3,Snow
2535,2535,12/12/2023,Janakpur,18.38,31.0,99,5.9,Drizzle
2536,2536,12/13/2023,Janakpur,0.0,18.4,74,15.2,Drizzle
2537,2537,12/14/2023,Janakpur,92.25,27.9,74,11.1,Snow
2538,2538,12/15/2023,Janakpur,92.32,25.3,43,11.3,
2539,2539,12/16/2023,Janakpur,81.1,17.4,74,9.0,Rain
2540,2540,12/17/2023,Janakpur,96.38,31.5,94,3.9,Drizzle
2541,2541,12/18/2023,Janakpur,8.65,30.1,90,13.5,Snow
2542,2542,12/19/2023,Janakpur,98.73,32.5,65,18.3,Rain
2543,2543,12/20/2023,Janakpur,0.0,16.3,97,7.6,
2544,2544,12/21/2023,Janakpur,86.18,28.2,80,3.5,Drizzle
2545,2545,12/22/2023,Janakpur,65.49,27.6,40,10.8,Drizzle
2546,2546,12/23/2023,Janakpur,20.35,17.5,93,0.9,Snow
2547,2547,12/24/2023,Janakpur,68.9,23.4,68,8.8,Rain
2548,2548,12/25/2023,Janakpur,16.01,34.0,47,13.5,Snow
2549,2549,12/26/2023,Janakpur,68.62,27.7,96,17.3,Drizzle
2550,2550,12/27/2023,Janakpur,14.02,23.0,62,13.7,Drizzle
2551,2551,12/28/2023,Janakpur,93.38,19.9,63,14.2,Snow
2552,2552,12/29/2023,Janakpur,0.0,19.5,50,5.4,
2553,2553,12/30/2023,Janakpur,73.94,31.5,73,5.6,Snow
2554,2554,12/31/2023,Janakpur,0.0,10.9,69,16.5,Snow
2555,2555,1/1/2023,Chitwan,60.64,27.3,86,19.2,Snow
2556,2556,1/2/2023,Chitwan,0.0,29.9,82,10.1,Drizzle
2557,2557,1/3/2023,Chitwan,29.37,21.1,66,0.5,Drizzle
2558,2558,1/4/2023,Chitwan,46.25,21.8,60,11.8,Drizzle
2559,2559,1/5/2023,Chitwan,31.68,30.5,46,14.1,
2560,2560,1/6/2023,Chitwan,0.0,23.7,93,14.9,Drizzle
2561,2561,1/7/2023,Chitwan,29.63,28.4,86,0.8,Drizzle
2562,2562,1/8/2023,Chitwan,47.29,19.7,71,5.0,Rain
2563,2563,1/9/2023,Chitwan,0.0,21.6,69,7.7,
2564,2564,1/10/2023,Chitwan,37.57,15.2,95,13.7,Snow
2565,2565,1/11/2023,Chitwan,37.1,18.3,41,15.6,Snow
2566,2566,1/12/2023,Chitwan,24.02,33.3,87,12.7,Rain
2567,2567,1/13/2023,Chitwan,64.13,17.3,77,6.2,Snow
2568,2568,1/14/2023,Chitwan,57.83,13.5,66,17.3,Drizzle
2569,2569,1/15/2023,Chitwan,53.06,10.5,47,14.2,Snow
2570,2570,1/16/2023,Chitwan,63.24000000000001,26.4,70,16.0,Rain
2571,2571,1/17/2023,Chitwan,88.84,28.1,59,1.1,Snow
2572,2572,1/18/2023,Chitwan,0.0,29.2,90,7.2,Rain
2573,2573,1/19/2023,Chitwan,19.17,11.9,60,18.1,Snow
2574,2574,1/20/2023,Chitwan,35.2,21.5,68,4.4,Drizzle
2575,2575,1/21/2023,Chitwan,64.81,17.4,65,8.7,Rain
2576,2576,1/22/2023,Chitwan,62.31999999999999,33.4,76,2.1,
2577,2577,1/23/2023,Chitwan,0.0,27.3,61,1.3,Snow
2578,2578,1/24/2023,Chitwan,0.0,11.5,53,13.1,Snow
2579,2579,1/25/2023,Chitwan,35.96,28.7,83,18.2,Snow
2580,2580,1/26/2023,Chitwan,90.69,33.2,54,14.5,Drizzle
2581,2581,1/27/2023,Chitwan,25.73,23.4,62,19.2,Drizzle
2582,2582,1/28/2023,Chitwan,50.78,23.8,53,12.3,
2583,2583,1/29/2023,Chitwan,54.74,15.8,85,16.5,Drizzle
2584,2584,1/30/2023,Chitwan,5.98,13.5,56,6.5,Rain
2585,2585,1/31/2023,Chitwan,97.59,28.2,100,4.0,Snow
2586,2586,2/1/2023,Chitwan,88.6,34.0,86,10.3,
2587,2587,2/2/2023,Chitwan,39.73,21.3,69,15.5,Rain
2588,2588,2/3/2023,Chitwan,52.72,13.9,83,19.8,Rain
2589,2589,2/4/2023,Chitwan,86.94,20.3,78,10.0,Snow
2590,2590,2/5/2023,Chitwan,30.409999999999997,13.1,63,11.8,Drizzle
2591,2591,2/6/2023,Chitwan,0.0,16.7,47,19.3,
2592,2592,2/7/2023,Chitwan,0.0,27.4,66,17.2,Rain
2593,2593,2/8/2023,Chitwan,73.43,30.0,67,15.7,
2594,2594,2/9/2023,Chitwan,59.99,21.5,64,15.1,Rain
2595,2595,2/10/2023,Chitwan,13.62,23.7,82,18.2,
